Node Count,Requested Duration,Actual Duration
4,5400,1814
5,3600,1755
6,3600,1803
7,3600,1576
8,3600,1424
10,3600,2049
12,3600,1802
14,3600,1695
16,3600,1587
18,3600,948
20,3600,1373
24,3600,878
28,3600,856
32,3600,830
36,3600,827
40,3600,815
44,3600,810
48,3600,809
52,3600,787
56,3600,1042
60,3600,1018
64,3600,1018
72,3600,991
80,3600,998
88,3600,986
96,3600,1008
104,3600,987
112,3600,956
120,3600,971
128,3600,949
160,3600,931
192,3600,801
224,3600,943
256,3600,942
320,3600,919
384,3600,806
448,3600,926
512,3600,899
1024,3600,894
1059,3600,848
16,7140,7160
2,7200,5128
54,3600,1783
1882,32400,18217
54,3600,1780
2,7200,6580
2,7200,6584
2,7200,3577
54,3600,1765
16,3180,59
1882,43200,18233
16,3180,3209
64,7200,7224
54,3600,1770
16,7140,102
64,7200,7216
54,3600,1789
3,1800,1331
4,7200,7
4,7200,8
4,7200,170
2000,3300,3310
4,7200,8
54,3600,1873
4,7200,1402
16,300,10
64,300,18
16,300,18
64,300,237
64,300,14
64,600,103
64,300,18
64,300,59
16,600,100
16,300,66
16,300,15
16,300,33
4,7200,63
64,7200,7220
96,3600,987
4,7200,11
128,3600,3045
4,7200,11
3,1800,441
16,7140,7169
10,3600,3627
16,900,216
64,7200,7213
100,1200,1203
72,5400,5293
72,5400,4483
72,5400,4498
2592,1800,1266
14,1800,331
14,1800,88
14,1800,147
18,300,59
14,1800,85
14,1800,162
4,1800,27
4,1800,150
10,3600,3613
2000,3300,2771
10,7200,181
4,7200,695
10,7140,7156
18,300,305
2048,12600,141
10,7200,162
5,7200,7202
2,600,16
18,300,311
1882,32400,25800
8,1200,513
4,1200,374
18,7200,7228
96,3600,984
57,7200,3738
64,7200,7204
16,7140,7168
30,7200,141
8,1800,23
8,1200,373
8,900,906
64,7200,7230
4096,900,314
12,7200,2000
54,3600,1770
64,7200,6151
9,300,34
9,300,35
16,7200,6341
9,300,32
9,300,30
32,3600,174
3,7200,4380
10,7200,954
9,300,36
64,7200,2892
9,300,27
30,3600,2356
32,3600,171
3,7200,5765
18,7200,7200
9,300,57
2000,3300,3308
9,300,47
8,900,920
64,7200,765
16,7140,7151
54,3600,1772
20,7200,153
96,3600,3127
9,300,31
2,600,98
9,300,24
9,300,25
8,1800,975
9,300,32
4096,900,318
9,300,25
2592,14400,600
8,1800,137
64,7200,7221
9,300,32
8,1800,344
54,3600,1767
9,300,25
2,1800,652
24,2100,1356
24,300,61
6,7200,6952
2,1800,975
32,3600,282
2304,14400,11557
2000,3300,2055
96,3600,985
2,1800,1827
30,7200,156
2,600,95
8,600,287
8,7200,7217
8,7200,7214
8,7200,7202
8,7200,7201
8,7200,7216
8,7200,7204
22,7200,21
20,7200,15
128,300,42
2,7200,536
2,7200,6667
2592,14400,600
6,3600,940
3,7200,6893
8,600,255
12,7200,4886
8,3000,2535
54,3600,1785
8,7200,364
8,1800,152
8,1800,259
64,7200,7224
8,600,248
18,7200,7221
2,7200,58
4,1800,304
8,600,258
8,1800,46
2,1800,1819
32,3600,151
64,3600,80
8,600,250
54,3600,1783
128,3600,552
2,300,93
8,600,266
128,3600,3624
2,7200,8
2592,14400,1315
16,600,97
64,600,97
16,300,63
64,300,236
16,300,15
16,300,21
16,300,9
64,300,19
64,300,64
64,300,18
16,300,37
64,300,14
9,300,27
2000,3300,3313
9,300,25
54,3600,1773
2,7200,131
96,3600,3613
2,7200,57
2,7200,7201
2,7200,63
2,1800,885
2,7200,796
8,600,257
100,7200,9
9,300,36
9,300,35
2,1800,169
54,3600,3629
2,7200,174
2,1800,152
35,3300,8
2,1800,415
2,7200,173
9,300,30
35,3300,62
2,300,251
2,7200,2614
9,300,33
2,1800,449
2,300,249
3,7200,6959
31,7200,7209
9,300,28
64,7200,1295
9,300,33
20,7200,7009
8,1200,1204
9,300,32
16,1800,1404
9,300,25
16,7200,7
64,7200,6280
6,7200,384
9,300,38
2592,14400,1889
9,300,62
8,7200,3430
27,1800,927
9,300,233
2,7200,7202
2,7200,48
2000,3300,3317
2,7200,51
16,7200,7226
16,7200,7219
9,300,229
2,7200,64
64,7200,7229
6,7200,3252
9,300,159
10,600,9
10,600,58
20,3300,957
18,7200,43
9,300,121
64,7200,7220
8,7200,6563
10,600,6
2,7200,19
10,600,6
2,7200,3043
2,7200,3100
2,7200,3040
2,7200,2972
2,7200,3081
2,7200,3106
2,7200,59
2,7200,26
20,3300,338
2,7200,24
27,1800,1816
9,300,26
9,300,33
10,600,6
2,7200,66
2,7200,35
10,600,8
2,7200,82
2,7200,6668
9,300,27
9,300,25
9,300,47
9,300,36
6,7200,6943
2,1500,1459
27,1800,4
64,7200,2599
80,3600,3481
80,3600,3628
80,3600,3576
80,3600,3364
80,3600,3381
80,3600,3395
80,3600,3556
2058,7200,4254
80,3600,3600
80,3600,3429
80,3600,3408
8,7200,2932
2,900,30
2,900,60
27,1800,1754
64,1800,13
2592,14400,734
27,7200,97
2,7200,6685
27,1800,27
27,600,109
8,600,266
8,600,6
8,600,572
8,600,259
2592,14400,1699
64,7200,7206
20,1800,802
18,600,471
8,600,264
8,600,602
2,900,57
2000,3300,3309
27,1800,27
2048,900,930
18,300,318
27,1800,692
2,900,273
18,300,304
18,300,34
2,600,69
8,3300,226
4,600,72
8,3300,3313
8,600,85
16,600,88
32,600,91
64,600,93
128,600,128
256,600,111
18,300,36
512,600,131
1024,600,177
2048,600,268
18,300,35
8,7200,20
128,3600,3628
18,300,302
2048,900,397
4,600,9
4,600,38
4,600,56
8,600,42
2,1920,156
8,600,31
8,600,21
18,300,303
2,1920,181
18,300,322
2,1920,103
8,600,30
18,300,121
8,600,27
8,300,303
8,600,59
8,600,157
92,21600,21611
92,21600,2021
92,21600,1968
16,7200,7221
108,7200,5269
108,7200,5428
108,7200,6319
108,7200,7211
800,14400,6629
16,7200,7220
16,7200,7219
128,21600,21629
144,18000,355
152,18000,403
12,7200,6900
12,7200,6916
12,7200,6881
12,7200,6887
12,7200,6900
12,7200,6876
12,7200,6873
12,7200,6904
60,7200,7206
60,7200,7222
60,7200,7213
192,43200,43209
1920,10800,8837
2,86400,86421
600,43140,43157
120,14400,8150
120,14400,9636
120,14400,781
120,14400,14428
120,14400,390
64,7200,7205
64,7200,7217
197,18000,12158
197,18000,2429
432,12600,8767
8,86400,86415
8,86400,48
8,86400,28
1920,10800,8978
150,21600,18332
8,86400,1231
100,21600,19596
480,7200,7208
480,7200,7220
160,21600,21611
128,21600,21602
128,21600,21602
128,21600,21622
92,21600,21093
92,21600,21096
92,21600,21100
184,43200,42738
108,7200,6355
108,7200,6131
108,7200,6230
108,7200,6156
108,7200,6384
41,86400,86319
100,21600,2490
100,21600,1362
10,86400,86420
600,43140,43147
100,21540,455
200,43200,32788
57,7200,3776
57,7200,3740
57,7200,4502
57,7200,3776
57,7200,3765
57,7200,4353
57,7200,3746
57,7200,3749
57,7200,3726
8,7200,7225
8,7200,7221
8,7200,7201
8,7200,6073
8,7200,712
8,7200,675
8,7200,682
8,7200,671
4,43200,43200
54,7200,6003
54,7200,5891
54,7200,6149
32,7200,2958
54,7200,5077
54,7200,4998
54,7200,5892
27,7200,4303
27,7200,3758
27,7200,4577
54,7200,3108
32,86400,79271
224,14400,12591
54,7200,1468
16,7200,22
54,7200,1214
54,7200,1786
2000,14400,14422
64,86400,59
64,86400,58
57,7200,3761
57,7200,3746
57,7200,3893
32,7140,202
32,7140,7143
32,7140,5888
32,7140,7166
32,7140,159
32,7140,1561
32,7140,5241
32,7140,171
32,7140,1353
32,7140,191
32,7140,1485
32,7140,184
32,7140,1949
32,7140,180
2000,14400,14409
8,7200,7218
8,7200,7200
8,7200,7225
8,7200,7213
8,7200,7219
8,7200,7227
31,6900,6901
31,6900,1243
128,11100,3408
32,7200,4346
32,7200,4242
2,7200,7204
2,7200,7227
2,7200,7228
2,7200,7203
2,7200,7222
2,7200,7209
2,7200,7227
2,7200,5617
16,7200,4024
16,7200,7201
16,7200,7200
16,7200,7225
16,7200,7229
2,7200,3125
2,7200,3126
2,7200,3118
2,7200,3175
2,7200,3162
2,7200,3143
2,7200,3063
2,7200,3045
2,7200,3045
2,7200,3003
2,7200,2952
2,7200,3092
2,7200,3098
2,7200,3023
2,7200,3060
2,7200,2958
2,7200,3087
2,7200,3336
2,7200,3135
2,7200,3171
2,7200,3010
2,7200,3057
2,7200,3123
54,7200,6059
54,7200,5075
35,7200,6552
35,7200,6476
35,7200,6616
80,7200,7202
80,7200,7138
80,7200,7149
80,7200,7210
80,7200,7203
80,3600,3543
80,3600,3614
80,3600,3555
80,7200,7182
80,3600,3538
80,3600,3527
80,3600,3615
80,3600,794
80,3600,3397
80,3600,3393
80,3600,3397
80,3600,3385
80,3600,3393
80,3600,3385
80,3600,3432
80,3600,3437
80,3600,3434
80,3600,3431
80,3600,3586
80,3600,3604
16,7200,2982
27,7200,2061
16,7200,6723
16,7200,7203
16,7200,6650
16,7200,6691
16,7200,6721
16,7200,6594
16,7200,6459
16,7200,6450
16,7200,6485
64,7200,7210
10,86400,26283
372,7140,89
27,7200,93
64,7200,7219
40,7200,7209
216,7200,4109
2592,14400,2977
2000,14400,14403
2000,14400,4472
2000,14400,14400
8,7200,414
8,7200,1539
4096,900,491
8,7200,7214
8,7200,7214
8,7200,7205
8,7200,7227
8,7200,7202
8,7200,7201
8,7200,7204
8,7200,7216
8,7200,7217
8,7200,7229
8,7200,7229
8,7200,7204
8,7200,7201
8,7200,7205
8,7200,7225
8,7200,7203
8,7200,7206
8,7200,7224
8,7200,7218
8,7200,7225
8,7200,714
8,7200,670
2048,12600,6272
800,3600,3629
800,3600,3622
64,7200,7224
4096,600,624
6,7200,2551
20,7200,7033
16,300,40
16,300,8
16,300,23
64,300,20
64,300,14
64,300,244
64,300,19
16,300,63
64,600,121
64,300,88
16,600,99
16,300,14
8,600,160
18,7200,7203
18,7200,7205
18,7200,7219
18,7200,7211
18,7200,7221
8,600,180
8,600,14
8,600,163
6,1920,108
2592,14400,2576
2,1920,114
8,600,165
8,600,152
8,600,149
20,7200,456
8,600,160
64,7200,7203
2592,14400,1453
64,7200,7204
2048,12600,12616
2048,12600,110
8,600,202
64,10800,10813
512,7200,1144
2000,14400,138
10,7140,7162
2592,14400,3019
10,7140,5192
10,7140,1091
2592,14400,598
64,7200,7204
2592,14400,3976
64,7200,7210
2000,14400,14411
2000,14400,14420
16,7140,7162
16,7200,7204
16,7200,7213
16,7200,7225
16,7200,7205
16,7200,7201
16,7200,7217
16,7200,7229
16,7200,7216
16,7200,7206
16,7200,7214
18,7200,7205
18,7200,7223
18,7200,7206
64,7200,7203
64,7200,7223
3,7200,7091
64,7200,1309
2592,14400,2545
16,7140,7159
1882,43200,19869
1882,43200,11927
64,7200,7212
64,7200,7216
64,7200,5825
2592,14400,1181
16,7140,7149
16,300,63
16,300,34
64,300,64
64,600,101
64,300,16
16,300,14
64,300,13
16,300,9
64,300,236
16,300,14
64,300,19
16,600,99
64,7200,3055
64,7200,463
64,7200,7224
64,7200,7224
2592,14400,742
64,7200,7223
2,600,373
2,600,615
16,7200,7221
4096,600,602
16,7140,7155
2000,14400,54
2000,14400,5641
64,7200,7215
64,7200,7204
128,600,4
128,600,2
128,600,124
10,86400,11730
1000,1200,387
1000,1200,65
1000,1200,8
31,6900,6906
1000,1200,899
8,7200,7209
8,7200,7227
8,7200,7221
2592,14400,454
1000,1200,132
128,3600,292
64,7200,7205
128,3600,3612
512,7200,6262
2000,14400,14407
16,7200,7229
96,7200,5383
96,7200,7207
1882,43200,9714
1882,43200,8891
8,3600,3416
2592,14400,5139
256,3600,1565
8,1200,1212
16,7200,4384
4096,600,606
16,7200,7216
16,7200,7222
1000,1200,68
1000,1200,88
1000,1200,73
1000,1200,77
1000,1200,74
1000,1200,30
3,7200,7068
50,7200,6
140,7200,6397
64,7200,7229
1000,1200,133
10,600,166
64,7200,7229
64,7200,7219
1000,1200,137
40,7200,793
1000,1200,136
1000,1200,144
1000,1200,192
1000,1200,193
1000,1200,180
1000,1200,182
1000,1200,263
1000,1200,1210
50,7200,7227
8,3000,3002
2000,14400,36
8,300,326
10,7200,311
8,3300,1267
16,7200,3635
2058,7200,4312
2,600,66
4,600,66
8,600,84
16,600,87
32,600,87
64,600,86
128,600,96
256,600,97
512,600,117
1024,600,159
2048,600,217
8,3300,3305
1000,1200,165
1000,1200,103
1000,1200,104
1000,1200,99
1000,1200,103
1000,1200,103
1000,1200,102
16,7200,7209
2000,14400,14428
64,7200,7215
20,86400,23
64,300,11
16,600,98
16,300,16
64,600,100
64,300,243
16,300,35
16,300,8
16,300,16
64,300,18
64,300,14
64,300,61
16,300,62
64,7200,7215
8,7200,1534
256,3600,3604
2048,7200,151
2,600,4
2592,14400,3447
64,7200,7228
2,600,134
4,600,147
8,600,156
16,600,167
2000,14400,6839
32,600,178
2048,7200,6392
64,600,216
128,600,229
256,600,87
512,600,301
1024,600,177
2048,600,188
16,7140,157
1882,1800,694
5,7200,7214
8,300,129
8,300,155
18,7200,6932
18,7200,3415
8,300,187
2,360,234
2,360,93
8,300,171
2,360,220
2,360,0
64,300,13
64,300,185
2,1200,1022
2,1200,101
8,60,67
2592,14400,3129
8,600,47
2,7200,1438
512,300,314
2,1200,636
2,1200,179
64,7200,7228
8,600,173
16,7140,55
2,7200,6949
2,7200,1958
2,7200,5367
2,7200,9
512,900,683
2,7200,2727
256,3600,3607
64,7200,7210
2592,14400,4069
64,7200,7209
64,300,191
16,7140,2028
1000,1200,140
1000,1200,97
1000,1200,114
1000,1200,127
1000,1200,114
1000,1200,117
16,7140,1431
2,7200,6671
64,7200,7207
2000,14400,1341
8,3300,3301
16,7140,7150
128,3600,3614
2,7200,731
471,900,280
2,7200,139
2,7200,7060
64,300,188
64,300,279
8,300,131
471,900,270
2,1920,184
471,900,230
128,3300,3316
15,7200,364
8,600,181
2,600,60
16,7140,1936
8,600,173
4,600,65
8,600,68
4,7200,788
16,600,69
32,600,70
64,600,82
2,1920,158
128,600,74
256,600,82
2048,600,198
2048,600,202
471,900,332
8,600,171
2,1920,106
8,300,140
8,300,168
200,43200,43207
200,43200,21929
92,21600,21607
108,7200,5589
108,7200,5194
681,43200,40076
128,21600,4834
160,21600,550
168,21600,587
60,7200,7209
60,7200,7224
60,7200,4058
112,14400,1120
116,14400,1696
120,18000,11512
120,14400,14416
120,14400,14420
120,14400,632
120,14400,694
120,14400,1055
120,14400,1423
64,7200,7223
64,7200,7200
64,7200,7224
432,12600,8932
432,12600,11934
432,12600,11850
480,7200,7213
108,7200,6232
108,7200,6106
108,7200,6169
108,7200,6365
108,7200,6158
108,7200,6231
600,43140,43167
200,43200,384
57,7200,4464
57,7200,3788
57,7200,3768
57,7200,3773
57,7200,4444
57,7200,3805
57,7200,3780
57,7200,3830
57,7200,3931
57,7200,3784
57,7200,3740
1024,43200,42387
128,21600,19727
1342,42900,42910
300,21600,21421
824,43200,43205
96,21600,21627
1024,10800,4667
1536,7200,3735
128,21600,5646
57,7200,3802
128,21600,920
128,21600,909
128,21600,902
128,21600,103
2,7200,3044
2,7200,3008
2,7200,3981
2,7200,2996
2,7200,3013
2,7200,3167
2,7200,3240
2,7200,3129
2,7200,3084
2,7200,3100
2,7200,3068
2,7200,3098
2,7200,3075
2,7200,3049
2,7200,3147
2,7200,3186
2,7200,3082
2,7200,3065
2,7200,3050
2,7200,3101
2,7200,3187
54,7200,6386
80,7200,7094
80,7200,7092
80,7200,7130
80,7200,7138
80,7200,7187
80,7200,7202
80,7200,7210
216,12600,8202
216,12600,8199
216,12600,8301
216,12600,8611
216,12600,8238
8,7200,7204
8,7200,7217
8,7200,7228
8,7200,7221
8,7200,7212
8,7200,7213
8,7200,7224
8,7200,7221
8,7200,7228
8,7200,7215
8,7200,7200
8,7200,7213
8,7200,7208
8,7200,7212
8,7200,7225
8,7200,7200
8,7200,7208
8,7200,7229
8,7200,7207
8,7200,7221
8,7200,7205
8,7200,7200
8,7200,7225
8,7200,7202
8,7200,7214
8,7200,7222
8,7200,7225
8,7200,679
8,7200,667
8,7200,858
8,7200,673
8,7200,672
8,7200,677
54,7200,7064
32,7200,3081
54,7200,7210
16,7200,7215
16,7200,7206
18,7200,7219
18,7200,7215
18,7200,7223
18,7200,7207
54,7200,6459
54,7200,5191
54,7200,6597
54,7200,6064
32,86400,79243
64,86400,86416
64,86400,59
8,7200,7205
8,7200,7217
8,7200,7227
8,7200,7201
8,7200,7213
8,7200,7220
8,7200,5489
8,7200,7203
27,7200,4475
27,7200,4748
16,7200,23
16,7200,7217
16,7200,7230
16,7200,7204
16,7200,7229
16,7200,7217
16,7200,7217
54,7200,3111
32,7200,4342
54,7200,2188
54,7200,1244
54,7200,1779
1000,1200,99
1000,1200,95
1000,1200,161
1000,1200,1221
2000,14400,6161
64,86400,21339
2,43200,43219
32,7200,4368
2,7200,7098
2,7200,6995
2,7200,7029
2,7200,6941
2,7200,7021
2,7200,6964
2,7200,7132
2,7200,4341
2,7200,216
54,7200,6178
64,7200,7211
64,7200,7211
2000,14400,5827
256,7200,2412
54,7200,5151
16,7200,2931
2,43200,43215
5,7200,7227
2592,14400,602
64,7200,5523
40,7200,504
27,7200,3261
512,600,107
512,7200,7210
32,7200,3056
128,3300,3310
2000,14400,2227
2058,7200,4326
8,600,191
16,600,104
64,300,19
64,600,102
16,300,27
64,300,15
16,300,16
16,300,68
64,300,64
16,300,11
16,300,40
64,300,22
64,300,238
18,7200,7224
18,7200,7205
18,7200,7224
18,7200,7204
18,7200,7206
64,7200,6813
64,7200,6633
18,7200,7217
10,7200,8
2,600,218
6,1920,103
4,600,340
8,600,10
16,600,8
16,7140,128
32,600,10
64,600,10
128,600,10
16,7200,3097
16,7200,1351
16,7200,7222
256,600,12
512,600,25
64,7200,6206
2048,900,31
1024,900,35
372,7140,102
2,1920,84
8,600,7
16,7140,62
8,600,173
128,3300,2009
10,7200,13
5,7200,7211
2592,14400,1268
16,1500,197
2058,7200,4302
16,7200,7228
20,86400,31
8,600,180
20,7200,315
2000,14400,2484
8,600,9
16,7140,7141
16,1500,216
8,600,11
64,600,77
64,600,15
40,7200,7223
8,600,10
2048,7200,7219
2048,7200,501
128,3300,2447
8,600,193
8,600,98
8,600,93
2000,14400,14415
2000,14400,14423
18,7200,6931
372,7140,131
18,7200,6909
2592,14400,600
2592,14400,8925
20,7200,7100
128,3300,609
2000,14400,7616
3,7200,963
35,7200,6582
35,7200,6675
35,7200,6634
80,7200,1445
372,7140,68
2592,14400,4359
372,7140,72
3,7200,1047
64,7200,7227
64,7200,1786
40,7200,40
40,7200,324
3,7200,1119
64,7200,1992
16,7140,7160
3,7200,1035
54,7200,5089
64,7200,6738
3,7200,984
372,7140,72
3,7200,7052
2058,21600,5165
64,7200,1977
64,7200,2380
2592,14400,4553
16,7140,7148
64,7200,1933
64,7200,4358
1882,43200,5506
64,7200,1808
72,7140,1135
16,7200,22
144,7140,7141
64,7200,7204
64,7200,7202
128,3300,195
2592,14400,999
64,7200,7202
1000,1200,113
16,7140,7147
128,3300,3323
4,72000,7565
5,7200,16
5,7200,1377
64,300,242
16,300,9
16,600,98
64,300,18
16,300,62
16,300,36
64,300,17
16,300,15
16,300,12
64,300,13
64,600,98
64,300,64
4,7200,899
16,1500,361
88,300,149
2,7200,450
20,1800,255
8,600,5
2592,14400,1806
20,1800,296
8,600,105
2,7200,120
16,7140,7141
15,5400,3138
15,5400,3138
15,5400,3182
15,5400,3095
2,7200,611
8,600,99
2000,14400,14429
128,3300,3317
8,600,103
2000,14400,2154
1000,1200,110
4,86400,26229
88,300,123
2,7200,948
16,900,8
64,7200,7209
16,900,60
5,7200,7213
88,300,140
40,1800,1819
16,900,62
2000,1200,143
2,7200,214
88,300,143
16,900,52
2,7200,106
88,300,25
88,300,306
40,7200,329
2,7200,5424
88,300,135
2,7200,7229
20,86400,29
88,300,142
128,3300,3324
88,300,151
88,300,166
40,1800,618
88,300,158
45,7200,7228
4,7200,7215
4,7200,5323
4,7200,314
4,7200,327
88,300,160
40,1800,1806
88,300,159
88,300,144
2592,14400,687
2000,1200,1208
2000,1200,1215
2000,1200,1213
2000,1200,1200
2000,1200,170
2000,1200,232
2000,1200,169
2000,1200,375
88,300,149
96,7200,5417
16,7140,2294
64,7200,7215
64,7200,689
88,300,153
512,7200,7025
88,300,170
64,7200,546
16,7200,6353
64,7200,7212
8,600,100
64,7200,7231
8,600,112
3,7200,7048
88,300,154
2,3600,3492
88,300,154
1024,3600,36
128,3300,1513
88,300,322
88,300,125
8,600,110
2,7200,6670
2,7200,6670
40,7200,3354
16,3300,2460
8,600,106
8,600,106
88,300,154
8,600,192
512,2400,2414
2592,14400,934
2592,14400,746
16,7140,7153
64,7200,7224
2592,14400,693
2592,14400,1972
8,600,179
64,7200,7206
8,600,601
64,7200,436
2592,14400,3430
1882,32400,29832
8,600,611
8,600,177
16,7200,7203
2592,14400,4896
2000,1200,1201
8,1200,4
8,600,20
8,1200,762
16,900,63
8,600,15
4,7200,1811
8,1200,1216
2,3600,30
16,900,96
2592,14400,4080
16,900,108
16,7200,7229
16,7200,7223
16,7200,7206
16,7200,3282
16,900,478
16,900,72
4,7200,2163
16,900,59
48,7200,7230
8,1200,711
5,7200,7205
16,7140,7162
20,7200,7132
16,7200,7206
2,3600,25
8,1200,1208
8,900,300
64,300,12
64,600,100
16,300,58
16,300,17
64,300,64
16,300,14
64,300,16
16,300,31
64,300,14
16,300,8
16,600,97
64,300,234
64,7200,7202
2592,14400,3833
2,3600,24
2,3600,26
16,900,383
1024,600,130
2048,600,183
2,600,58
4,600,61
8,600,65
16,600,68
64,7200,7220
32,600,68
64,600,93
128,600,64
256,600,85
512,600,94
2,3600,25
2,3600,29
2,3600,29
9,600,391
16,900,144
9,600,418
1000,1200,1207
3,1800,599
16,1800,1265
18,900,483
18,1500,1527
2048,600,193
8,900,910
2,3600,32
16,300,18
64,300,4
2592,14400,1685
128,1800,1815
2,600,26
16,900,65
2,600,26
2,600,31
2,600,144
64,7200,7219
2048,600,161
1024,600,137
2,600,29
48,7200,6325
27,7200,4300
16,900,333
2,600,32
2,600,35
5,7200,7218
2,600,29
16,900,218
8,300,327
16,900,43
16,900,44
16,900,110
128,3600,3603
32,7140,1589
16,900,38
2592,14400,7153
8,300,329
2,7200,940
16,900,132
8,600,604
2,7200,6668
16,900,188
80,3600,3548
80,3600,3569
16,900,127
10,3600,3341
10,3600,3358
10,3600,3334
16,900,109
16,900,109
1024,600,119
2048,600,185
16,900,132
16,900,423
16,900,927
16,900,117
16,900,255
2592,14400,1073
64,7200,7215
16,900,221
16,900,317
16,900,305
32,7140,6582
16,900,391
64,7200,7225
100,3000,136
16,900,381
2592,14400,1285
16,900,510
16,900,129
5,7200,7205
3,1800,920
5,7200,2228
100,1200,270
3,1800,586
16,900,133
16,900,128
3,1800,1036
16,1500,428
2,7200,3129
2,7200,3083
3,1800,1272
2592,14400,5065
15,7200,1107
2,600,601
3,1800,1827
2,1920,186
8,7200,1803
20,900,303
16,7140,16
2,1920,158
16,7140,131
16,1800,1263
2,1920,98
2,600,19
2,600,71
4,600,58
8,600,64
16,600,76
32,600,70
64,600,61
96,14400,7538
92,21600,21620
92,21600,21614
92,21600,21617
200,43200,43213
64,7200,7211
64,7200,7217
64,7200,7219
432,12600,8802
128,21600,21600
128,21600,21604
150,21600,19259
128,21600,21629
128,21600,21622
184,43200,42731
184,43200,42916
184,43200,42740
108,7200,6073
108,7200,6209
108,7200,6421
100,21540,264
57,7200,3793
824,43200,35159
1024,43200,42199
1024,43200,42388
256,43200,9964
100,21600,7648
200,21600,20433
80,7200,7214
100,21600,20980
100,21600,20871
216,12600,8194
8,7200,7227
222,43200,43
100,21600,1253
96,21600,21600
8,7200,7215
8,7200,7229
8,7200,7230
8,7200,7220
8,7200,5387
8,7200,7224
8,7200,7202
16,7200,7212
16,7200,7217
16,7200,7214
16,7200,7206
16,7200,7220
16,7200,7229
54,7200,6321
16,7200,7210
16,7200,7216
16,7200,7216
54,7200,6203
35,7200,1094
35,7200,6535
35,7200,6671
35,7200,6559
35,7200,6527
35,7200,6621
54,7200,6381
54,7200,5963
27,7200,78
27,7200,4949
54,7200,5130
32,7200,4373
16,7200,2921
32,7200,4360
54,7200,3115
16,7200,30
27,7200,2056
54,7200,1450
32,86400,79253
2000,14400,14427
2,43200,43208
54,7200,1206
54,7200,1791
54,7200,6129
480,7200,7200
91,7200,2818
91,7200,164
80,7200,7205
80,7200,7124
108,10800,8164
1536,4200,3689
80,3600,3383
80,3600,3451
80,3600,3542
80,3600,3539
80,3600,3611
80,3600,3572
80,3600,3520
80,3600,3504
80,3600,3539
80,3600,3538
80,3600,3507
80,3600,3505
80,3600,3569
80,3600,3505
80,3600,1450
80,3600,575
80,3600,469
80,3600,452
10,3600,3340
10,3600,3348
10,3600,3328
10,3600,3331
10,3600,3341
10,3600,3356
10,3600,3326
10,3600,3344
10,3600,3349
10,3600,3338
10,3600,3337
45,7200,7203
2,43200,43203
2592,14400,14429
48,7200,7201
2,7200,3204
2,7200,3067
2,7200,3096
2,7200,3032
2,7200,3239
2,7200,3129
2,7200,3028
2,7200,2990
2,7200,3065
2,7200,3158
2,7200,3216
2,7200,3518
2,7200,3109
2,7200,3093
2,7200,3199
2,7200,3045
2,7200,3170
2,7200,2982
2,7200,3328
2,7200,3131
64,7200,7217
20,7200,7086
100,3000,3010
5,7200,7220
32,7200,5
64,7200,7217
2592,14400,5943
20,86400,86415
48,7200,497
48,7200,7230
48,7200,2704
5,7200,7221
60,7200,484
60,7200,7214
300,3600,541
32,7140,6840
300,3600,573
300,3600,568
16,7140,7163
3,7200,6599
2592,14400,3263
18,7200,6921
18,7200,6919
64,7200,7208
128,600,68
256,600,78
64,300,12
16,600,98
16,300,60
16,300,13
64,300,2
16,300,17
64,300,16
64,300,246
64,600,102
512,600,84
16,300,39
64,300,58
16,300,8
8,300,132
1024,600,121
2048,600,161
48,7200,7208
2000,7200,7075
6,1920,118
100,10800,7745
100,10800,7565
8,300,248
64,7200,7202
64,7200,7200
64,3000,1448
2,1920,86
8,300,256
8,300,315
2048,7200,6323
10,7200,135
10,7200,1971
20,7200,16
10,7200,241
10,7200,4074
8,600,161
5,7200,7226
48,7140,459
2058,21600,21629
48,7140,1736
16,7140,7141
3,7200,2557
48,7140,1222
8,300,25
8,300,301
48,7200,7224
8,7200,7223
8,7200,7220
8,7200,7217
8,7200,46
64,7200,7220
3,7200,1218
64,7200,7216
64,7200,7223
2000,7200,7205
1024,3600,3628
3,7200,1983
82,7140,6
3,7200,6884
16,7140,7142
2592,14400,4697
6000,10800,4745
82,7140,24
10,600,603
38,7140,8
6000,10800,1333
38,7140,6165
48,7200,7216
64,7200,7203
88,300,62
88,300,321
64,7200,7206
64,7200,7225
